date,mid,race,party,open,low,high,close,vol
2017-03-07,2918,MA-99,D,0.82,0.79,0.82,0.82,2
2017-03-08,2918,MA-99,D,0.82,0.79,0.82,0.79,209
2017-03-09,2918,MA-99,D,0.79,0.79,0.79,0.79,28
2017-03-10,2918,MA-99,D,0.79,0.79,0.79,0.79,0
2017-03-11,2918,MA-99,D,0.79,0.79,0.8,0.8,7
2017-03-12,2918,MA-99,D,0.8,0.79,0.8,0.79,24
2017-03-13,2918,MA-99,D,0.79,0.79,0.79,0.79,2
2017-03-14,2918,MA-99,D,0.79,0.79,0.82,0.82,20
2017-03-15,2918,MA-99,D,0.82,0.79,0.82,0.79,12
2017-03-16,2918,MA-99,D,0.79,0.79,0.82,0.8,126
2017-03-17,2918,MA-99,D,0.8,0.79,0.8,0.79,3
2017-03-18,2918,MA-99,D,0.79,0.79,0.82,0.82,30
2017-03-19,2918,MA-99,D,0.82,0.8,0.82,0.8,2
2017-03-20,2918,MA-99,D,0.8,0.8,0.82,0.82,1
2017-03-21,2918,MA-99,D,0.82,0.79,0.82,0.79,2
2017-03-22,2918,MA-99,D,0.79,0.79,0.85,0.8,1041
2017-03-23,2918,MA-99,D,0.8,0.8,0.83,0.81,135
2017-03-24,2918,MA-99,D,0.81,0.8,0.82,0.82,200
2017-03-25,2918,MA-99,D,0.82,0.8,0.82,0.8,13
2017-03-26,2918,MA-99,D,0.8,0.8,0.8,0.8,21
2017-03-27,2918,MA-99,D,0.8,0.79,0.82,0.82,64
2017-03-28,2918,MA-99,D,0.82,0.8,0.82,0.8,34
2017-03-29,2918,MA-99,D,0.8,0.8,0.82,0.8,90
2017-03-30,2918,MA-99,D,0.8,0.8,0.82,0.82,21
2017-03-31,2918,MA-99,D,0.82,0.79,0.82,0.79,2
2017-04-01,2918,MA-99,D,0.79,0.79,0.83,0.83,76
2017-04-02,2918,MA-99,D,0.83,0.83,0.85,0.85,1008
2017-04-03,2918,MA-99,D,0.85,0.82,0.85,0.82,503
2017-04-04,2918,MA-99,D,0.82,0.82,0.85,0.85,5
2017-04-05,2918,MA-99,D,0.85,0.82,0.85,0.82,193
2017-04-06,2918,MA-99,D,0.82,0.82,0.82,0.82,0
2017-04-07,2918,MA-99,D,0.82,0.82,0.84,0.84,1
2017-04-08,2918,MA-99,D,0.84,0.82,0.84,0.82,210
2017-04-09,2918,MA-99,D,0.82,0.82,0.84,0.83,2
2017-04-10,2918,MA-99,D,0.83,0.83,0.85,0.85,1
2017-04-11,2918,MA-99,D,0.85,0.83,0.87,0.83,301
2017-04-12,2918,MA-99,D,0.83,0.82,0.84,0.82,68
2017-04-13,2918,MA-99,D,0.82,0.82,0.84,0.84,293
2017-04-14,2918,MA-99,D,0.84,0.84,0.88,0.86,1803
2017-04-15,2918,MA-99,D,0.86,0.86,0.88,0.88,150
2017-04-16,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-04-17,2918,MA-99,D,0.88,0.86,0.89,0.86,512
2017-04-18,2918,MA-99,D,0.86,0.86,0.88,0.88,998
2017-04-19,2918,MA-99,D,0.88,0.86,0.88,0.88,32
2017-04-20,2918,MA-99,D,0.88,0.86,0.88,0.88,60
2017-04-21,2918,MA-99,D,0.88,0.88,0.89,0.88,76
2017-04-22,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-04-23,2918,MA-99,D,0.88,0.85,0.88,0.85,261
2017-04-24,2918,MA-99,D,0.85,0.85,0.85,0.85,5
2017-04-25,2918,MA-99,D,0.85,0.85,0.89,0.89,1511
2017-04-26,2918,MA-99,D,0.89,0.86,0.89,0.86,2
2017-04-27,2918,MA-99,D,0.86,0.86,0.88,0.88,5
2017-04-28,2918,MA-99,D,0.88,0.86,0.88,0.86,11
2017-04-29,2918,MA-99,D,0.86,0.86,0.86,0.86,27
2017-04-30,2918,MA-99,D,0.86,0.86,0.86,0.86,3
2017-05-01,2918,MA-99,D,0.86,0.86,0.88,0.88,1
2017-05-02,2918,MA-99,D,0.88,0.86,0.88,0.86,18
2017-05-03,2918,MA-99,D,0.86,0.86,0.88,0.88,290
2017-05-04,2918,MA-99,D,0.88,0.88,0.88,0.88,2
2017-05-05,2918,MA-99,D,0.88,0.88,0.88,0.88,1
2017-05-06,2918,MA-99,D,0.88,0.88,0.88,0.88,101
2017-05-07,2918,MA-99,D,0.88,0.88,0.89,0.89,302
2017-05-08,2918,MA-99,D,0.89,0.88,0.9,0.9,419
2017-05-09,2918,MA-99,D,0.9,0.88,0.9,0.88,45
2017-05-10,2918,MA-99,D,0.88,0.88,0.89,0.89,10
2017-05-11,2918,MA-99,D,0.89,0.89,0.9,0.89,117
2017-05-12,2918,MA-99,D,0.89,0.88,0.9,0.9,907
2017-05-13,2918,MA-99,D,0.9,0.89,0.9,0.89,11
2017-05-14,2918,MA-99,D,0.89,0.88,0.9,0.88,2
2017-05-15,2918,MA-99,D,0.88,0.88,0.9,0.9,14
2017-05-16,2918,MA-99,D,0.9,0.87,0.9,0.87,164
2017-05-17,2918,MA-99,D,0.87,0.87,0.89,0.89,12
2017-05-18,2918,MA-99,D,0.89,0.87,0.89,0.87,51
2017-05-19,2918,MA-99,D,0.87,0.87,0.88,0.87,113
2017-05-20,2918,MA-99,D,0.87,0.87,0.88,0.88,25
2017-05-21,2918,MA-99,D,0.88,0.87,0.88,0.87,900
2017-05-22,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-05-23,2918,MA-99,D,0.87,0.87,0.88,0.88,1
2017-05-24,2918,MA-99,D,0.88,0.87,0.88,0.87,14
2017-05-25,2918,MA-99,D,0.87,0.87,0.87,0.87,1
2017-05-26,2918,MA-99,D,0.87,0.87,0.88,0.88,3
2017-05-27,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-05-28,2918,MA-99,D,0.88,0.88,0.88,0.88,5
2017-05-29,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-05-30,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-05-31,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-06-01,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-06-02,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-06-03,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-06-04,2918,MA-99,D,0.88,0.86,0.88,0.86,40
2017-06-05,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-06,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-07,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-08,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-09,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-10,2918,MA-99,D,0.86,0.86,0.88,0.86,301
2017-06-11,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-12,2918,MA-99,D,0.86,0.86,0.9,0.9,1238
2017-06-13,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2017-06-14,2918,MA-99,D,0.9,0.89,0.9,0.89,5
2017-06-15,2918,MA-99,D,0.89,0.89,0.89,0.89,1
2017-06-16,2918,MA-99,D,0.89,0.87,0.89,0.89,495
2017-06-17,2918,MA-99,D,0.89,0.89,0.9,0.9,2
2017-06-18,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2017-06-19,2918,MA-99,D,0.9,0.88,0.9,0.88,1
2017-06-20,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-06-21,2918,MA-99,D,0.88,0.87,0.88,0.88,4
2017-06-22,2918,MA-99,D,0.88,0.86,0.88,0.86,1500
2017-06-23,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-24,2918,MA-99,D,0.86,0.86,0.9,0.9,1
2017-06-25,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2017-06-26,2918,MA-99,D,0.9,0.86,0.9,0.86,1
2017-06-27,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-06-28,2918,MA-99,D,0.86,0.86,0.86,0.86,6
2017-06-29,2918,MA-99,D,0.86,0.86,0.89,0.89,122
2017-06-30,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-07-01,2918,MA-99,D,0.89,0.86,0.89,0.86,10
2017-07-02,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-07-03,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-07-04,2918,MA-99,D,0.86,0.86,0.88,0.88,88
2017-07-05,2918,MA-99,D,0.88,0.85,0.88,0.85,1133
2017-07-06,2918,MA-99,D,0.85,0.84,0.85,0.84,25
2017-07-07,2918,MA-99,D,0.84,0.84,0.87,0.85,101
2017-07-08,2918,MA-99,D,0.85,0.84,0.86,0.84,1396
2017-07-09,2918,MA-99,D,0.84,0.84,0.84,0.84,154
2017-07-10,2918,MA-99,D,0.84,0.84,0.87,0.87,765
2017-07-11,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-07-12,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-07-13,2918,MA-99,D,0.87,0.87,0.88,0.87,92
2017-07-14,2918,MA-99,D,0.87,0.85,0.87,0.85,168
2017-07-15,2918,MA-99,D,0.85,0.85,0.85,0.85,143
2017-07-16,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-07-17,2918,MA-99,D,0.85,0.84,0.85,0.84,1
2017-07-18,2918,MA-99,D,0.84,0.84,0.86,0.86,100
2017-07-19,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-07-20,2918,MA-99,D,0.86,0.86,0.88,0.88,100
2017-07-21,2918,MA-99,D,0.88,0.88,0.88,0.88,1
2017-07-22,2918,MA-99,D,0.88,0.88,0.88,0.88,1
2017-07-23,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-07-24,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-07-25,2918,MA-99,D,0.88,0.82,0.88,0.82,949
2017-07-26,2918,MA-99,D,0.82,0.82,0.87,0.87,52
2017-07-27,2918,MA-99,D,0.87,0.87,0.87,0.87,1
2017-07-28,2918,MA-99,D,0.87,0.85,0.9,0.85,1337
2017-07-29,2918,MA-99,D,0.85,0.85,0.86,0.86,48
2017-07-30,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-07-31,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-08-01,2918,MA-99,D,0.86,0.85,0.86,0.85,44
2017-08-02,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-03,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-04,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-05,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-06,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-07,2918,MA-99,D,0.85,0.85,0.89,0.89,16
2017-08-08,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-09,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-10,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-11,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-12,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-13,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-14,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-08-15,2918,MA-99,D,0.89,0.88,0.89,0.88,1
2017-08-16,2918,MA-99,D,0.88,0.87,0.88,0.87,3
2017-08-17,2918,MA-99,D,0.87,0.86,0.87,0.86,27
2017-08-18,2918,MA-99,D,0.86,0.85,0.86,0.85,10
2017-08-19,2918,MA-99,D,0.85,0.85,0.87,0.87,50
2017-08-20,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-08-21,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-08-22,2918,MA-99,D,0.87,0.87,0.87,0.87,5
2017-08-23,2918,MA-99,D,0.87,0.87,0.87,0.87,33
2017-08-24,2918,MA-99,D,0.87,0.85,0.88,0.85,115
2017-08-25,2918,MA-99,D,0.85,0.85,0.85,0.85,10
2017-08-26,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-27,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-28,2918,MA-99,D,0.85,0.85,0.88,0.85,17
2017-08-29,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-08-30,2918,MA-99,D,0.85,0.85,0.85,0.85,11
2017-08-31,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-09-01,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-09-02,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-09-03,2918,MA-99,D,0.85,0.84,0.85,0.84,74
2017-09-04,2918,MA-99,D,0.84,0.84,0.85,0.85,10
2017-09-05,2918,MA-99,D,0.85,0.84,0.85,0.84,43
2017-09-06,2918,MA-99,D,0.84,0.84,0.84,0.84,0
2017-09-07,2918,MA-99,D,0.84,0.84,0.86,0.86,1
2017-09-08,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-09-09,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-09-10,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-09-11,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-09-12,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-09-13,2918,MA-99,D,0.86,0.86,0.87,0.87,1
2017-09-14,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-09-15,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-09-16,2918,MA-99,D,0.87,0.84,0.87,0.84,1
2017-09-17,2918,MA-99,D,0.84,0.84,0.84,0.84,0
2017-09-18,2918,MA-99,D,0.84,0.84,0.87,0.87,25
2017-09-19,2918,MA-99,D,0.87,0.87,0.87,0.87,1
2017-09-20,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-09-21,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-09-22,2918,MA-99,D,0.87,0.85,0.87,0.85,26
2017-09-23,2918,MA-99,D,0.85,0.85,0.85,0.85,9
2017-09-24,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-09-25,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-09-26,2918,MA-99,D,0.85,0.85,0.86,0.86,10
2017-09-27,2918,MA-99,D,0.86,0.86,0.88,0.88,118
2017-09-28,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-09-29,2918,MA-99,D,0.88,0.86,0.88,0.86,12
2017-09-30,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-10-01,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-10-02,2918,MA-99,D,0.86,0.86,0.86,0.86,0
2017-10-03,2918,MA-99,D,0.86,0.86,0.86,0.86,18
2017-10-04,2918,MA-99,D,0.86,0.86,0.87,0.87,2
2017-10-05,2918,MA-99,D,0.87,0.85,0.87,0.85,966
2017-10-06,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-10-07,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-10-08,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-10-09,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-10-10,2918,MA-99,D,0.85,0.85,0.89,0.89,53
2017-10-11,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-10-12,2918,MA-99,D,0.89,0.88,0.89,0.89,588
2017-10-13,2918,MA-99,D,0.89,0.89,0.9,0.9,1
2017-10-14,2918,MA-99,D,0.9,0.89,0.9,0.89,59
2017-10-15,2918,MA-99,D,0.89,0.87,0.89,0.87,100
2017-10-16,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-10-17,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-10-18,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-10-19,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-10-20,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-10-21,2918,MA-99,D,0.87,0.87,0.89,0.89,1
2017-10-22,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-10-23,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-10-24,2918,MA-99,D,0.89,0.86,0.89,0.89,65
2017-10-25,2918,MA-99,D,0.89,0.89,0.89,0.89,26
2017-10-26,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-10-27,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-10-28,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-10-29,2918,MA-99,D,0.89,0.88,0.89,0.88,5
2017-10-30,2918,MA-99,D,0.88,0.86,0.88,0.86,37
2017-10-31,2918,MA-99,D,0.86,0.86,0.88,0.88,104
2017-11-01,2918,MA-99,D,0.88,0.88,0.89,0.89,50
2017-11-02,2918,MA-99,D,0.89,0.88,0.89,0.89,52
2017-11-03,2918,MA-99,D,0.89,0.85,0.89,0.85,317
2017-11-04,2918,MA-99,D,0.85,0.85,0.85,0.85,24
2017-11-05,2918,MA-99,D,0.85,0.83,0.85,0.85,496
2017-11-06,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-11-07,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2017-11-08,2918,MA-99,D,0.85,0.85,0.88,0.88,10
2017-11-09,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-11-10,2918,MA-99,D,0.88,0.87,0.9,0.88,590
2017-11-11,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-11-12,2918,MA-99,D,0.88,0.88,0.91,0.89,49
2017-11-13,2918,MA-99,D,0.89,0.89,0.9,0.9,112
2017-11-14,2918,MA-99,D,0.9,0.89,0.91,0.91,53
2017-11-15,2918,MA-99,D,0.91,0.91,0.91,0.91,14
2017-11-16,2918,MA-99,D,0.91,0.87,0.91,0.87,71
2017-11-17,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-11-18,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-11-19,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-11-20,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-11-21,2918,MA-99,D,0.87,0.87,0.89,0.87,7
2017-11-22,2918,MA-99,D,0.87,0.87,0.87,0.87,0
2017-11-23,2918,MA-99,D,0.87,0.87,0.89,0.89,1
2017-11-24,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-11-25,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-11-26,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-11-27,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-11-28,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-11-29,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-11-30,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-01,2918,MA-99,D,0.89,0.88,0.89,0.88,4
2017-12-02,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-12-03,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-12-04,2918,MA-99,D,0.88,0.88,0.88,0.88,0
2017-12-05,2918,MA-99,D,0.88,0.87,0.88,0.87,21
2017-12-06,2918,MA-99,D,0.87,0.83,0.87,0.83,79
2017-12-07,2918,MA-99,D,0.83,0.83,0.83,0.83,0
2017-12-08,2918,MA-99,D,0.83,0.83,0.83,0.83,0
2017-12-09,2918,MA-99,D,0.83,0.83,0.83,0.83,0
2017-12-10,2918,MA-99,D,0.83,0.83,0.83,0.83,0
2017-12-11,2918,MA-99,D,0.83,0.83,0.85,0.84,57
2017-12-12,2918,MA-99,D,0.84,0.83,0.85,0.83,231
2017-12-13,2918,MA-99,D,0.83,0.83,0.85,0.85,12
2017-12-14,2918,MA-99,D,0.85,0.85,0.89,0.89,33
2017-12-15,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-16,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-17,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-18,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-19,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-20,2918,MA-99,D,0.89,0.89,0.89,0.89,0
2017-12-21,2918,MA-99,D,0.89,0.83,0.89,0.84,221
2017-12-22,2918,MA-99,D,0.84,0.84,0.84,0.84,81
2017-12-23,2918,MA-99,D,0.84,0.84,0.84,0.84,0
2017-12-24,2918,MA-99,D,0.84,0.84,0.86,0.86,5
2017-12-25,2918,MA-99,D,0.86,0.86,0.86,0.86,10
2017-12-26,2918,MA-99,D,0.86,0.86,0.89,0.89,191
2017-12-27,2918,MA-99,D,0.89,0.87,0.9,0.87,51
2017-12-28,2918,MA-99,D,0.87,0.87,0.9,0.9,5
2017-12-29,2918,MA-99,D,0.9,0.9,0.9,0.9,228
2017-12-30,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2017-12-31,2918,MA-99,D,0.9,0.89,0.91,0.91,934
2018-01-01,2918,MA-99,D,0.91,0.9,0.91,0.9,512
2018-01-02,2918,MA-99,D,0.9,0.87,0.9,0.87,15
2018-01-03,2918,MA-99,D,0.87,0.87,0.92,0.92,280
2018-01-04,2918,MA-99,D,0.92,0.92,0.92,0.92,1
2018-01-05,2918,MA-99,D,0.92,0.9,0.92,0.92,51
2018-01-06,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-01-07,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-01-08,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-01-09,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-01-10,2918,MA-99,D,0.92,0.92,0.95,0.95,584
2018-01-11,2918,MA-99,D,0.95,0.92,0.95,0.92,175
2018-01-12,2918,MA-99,D,0.92,0.92,0.94,0.94,26
2018-01-13,2918,MA-99,D,0.94,0.92,0.94,0.92,30
2018-01-14,2918,MA-99,D,0.92,0.92,0.92,0.92,1
2018-01-15,2918,MA-99,D,0.92,0.92,0.94,0.92,3
2018-01-16,2918,MA-99,D,0.92,0.92,0.92,0.92,97
2018-01-17,2918,MA-99,D,0.92,0.92,0.94,0.94,1
2018-01-18,2918,MA-99,D,0.94,0.94,0.94,0.94,48
2018-01-19,2918,MA-99,D,0.94,0.94,0.94,0.94,1
2018-01-20,2918,MA-99,D,0.94,0.94,0.94,0.94,5
2018-01-21,2918,MA-99,D,0.94,0.94,0.94,0.94,1
2018-01-22,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-01-23,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-01-24,2918,MA-99,D,0.94,0.88,0.94,0.94,205
2018-01-25,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-01-26,2918,MA-99,D,0.94,0.89,0.94,0.89,117
2018-01-27,2918,MA-99,D,0.89,0.89,0.93,0.93,1
2018-01-28,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-01-29,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-01-30,2918,MA-99,D,0.93,0.9,0.93,0.9,10
2018-01-31,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-01,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-02,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-03,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-04,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-05,2918,MA-99,D,0.9,0.9,0.91,0.91,10
2018-02-06,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-02-07,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-02-08,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-02-09,2918,MA-99,D,0.91,0.91,0.91,0.91,25
2018-02-10,2918,MA-99,D,0.91,0.9,0.92,0.9,11
2018-02-11,2918,MA-99,D,0.9,0.9,0.92,0.9,12
2018-02-12,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-13,2918,MA-99,D,0.9,0.9,0.9,0.9,0
2018-02-14,2918,MA-99,D,0.9,0.9,0.97,0.97,1110
2018-02-15,2918,MA-99,D,0.97,0.92,0.97,0.92,5
2018-02-16,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-02-17,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-02-18,2918,MA-99,D,0.92,0.9,0.92,0.9,100
2018-02-19,2918,MA-99,D,0.9,0.9,0.91,0.91,1
2018-02-20,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-02-21,2918,MA-99,D,0.91,0.91,0.92,0.92,1
2018-02-22,2918,MA-99,D,0.92,0.92,0.93,0.93,236
2018-02-23,2918,MA-99,D,0.93,0.91,0.93,0.91,1
2018-02-24,2918,MA-99,D,0.91,0.91,0.93,0.93,1
2018-02-25,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-02-26,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-02-27,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-02-28,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-03-01,2918,MA-99,D,0.93,0.93,0.93,0.93,0
2018-03-02,2918,MA-99,D,0.93,0.91,0.93,0.91,1
2018-03-03,2918,MA-99,D,0.91,0.91,0.91,0.91,4
2018-03-04,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-03-05,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-03-06,2918,MA-99,D,0.91,0.91,0.94,0.94,16
2018-03-07,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-03-08,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-03-09,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-03-10,2918,MA-99,D,0.94,0.91,0.94,0.91,3
2018-03-11,2918,MA-99,D,0.91,0.91,0.91,0.91,2
2018-03-12,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-03-13,2918,MA-99,D,0.91,0.91,0.91,0.91,100
2018-03-14,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-03-15,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-03-16,2918,MA-99,D,0.91,0.91,0.94,0.92,51
2018-03-17,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-03-18,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-03-19,2918,MA-99,D,0.92,0.92,0.94,0.94,54
2018-03-20,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-03-21,2918,MA-99,D,0.94,0.91,0.94,0.92,215
2018-03-22,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-03-23,2918,MA-99,D,0.92,0.92,0.92,0.92,0
2018-03-24,2918,MA-99,D,0.92,0.92,0.92,0.92,14
2018-03-25,2918,MA-99,D,0.92,0.92,0.92,0.92,1
2018-03-26,2918,MA-99,D,0.92,0.92,0.94,0.94,490
2018-03-27,2918,MA-99,D,0.94,0.94,0.94,0.94,1
2018-03-28,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-03-29,2918,MA-99,D,0.94,0.85,0.94,0.85,2401
2018-03-30,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2018-03-31,2918,MA-99,D,0.85,0.85,0.85,0.85,0
2018-04-01,2918,MA-99,D,0.85,0.85,0.88,0.88,1
2018-04-02,2918,MA-99,D,0.88,0.88,0.91,0.91,232
2018-04-03,2918,MA-99,D,0.91,0.91,0.91,0.91,0
2018-04-04,2918,MA-99,D,0.91,0.89,0.94,0.94,237
2018-04-05,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-04-06,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-04-07,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-04-08,2918,MA-99,D,0.94,0.94,0.94,0.94,0
2018-04-09,2918,MA-99,D,0.94,0.94,0.94,0.94,0
