date,race,method,prob,pred,winner,hit,brier
2018-08-03,MT-S1,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-03,MT-S1,model,0.8871,TRUE,TRUE,TRUE,0.0127
2018-08-03,NC-13,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-08-03,NC-13,model,0.3894,FALSE,FALSE,TRUE,0.1516
2018-08-03,ND-S1,market,0.4,FALSE,FALSE,TRUE,0.16
2018-08-03,ND-S1,model,0.5844,TRUE,FALSE,FALSE,0.3415
2018-08-03,NE-02,market,0.44999999999999996,FALSE,FALSE,TRUE,0.2025
2018-08-03,NE-02,model,0.5789,TRUE,FALSE,FALSE,0.3351
2018-08-03,NE-S1,market,0.08999999999999997,FALSE,FALSE,TRUE,0.0081
2018-08-03,NE-S1,model,0.0444,FALSE,FALSE,TRUE,0.002
2018-08-03,NH-01,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-03,NH-01,model,0.8049,TRUE,TRUE,TRUE,0.0381
2018-08-03,NJ-02,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-03,NJ-02,model,0.8887,TRUE,TRUE,TRUE,0.0124
2018-08-03,NJ-07,market,0.57,TRUE,TRUE,TRUE,0.1849
2018-08-03,NJ-07,model,0.6283,TRUE,TRUE,TRUE,0.1382
2018-08-03,NJ-11,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-08-03,NJ-11,model,0.7245,TRUE,TRUE,TRUE,0.0759
2018-08-03,NJ-S1,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-03,NJ-S1,model,0.9443,TRUE,TRUE,TRUE,0.0031
2018-08-03,NM-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-03,NM-S1,model,0.972,TRUE,TRUE,TRUE,8e-4
2018-08-03,NV-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-03,NV-03,model,0.6879,TRUE,TRUE,TRUE,0.0974
2018-08-03,NV-04,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-03,NV-04,model,0.8471,TRUE,TRUE,TRUE,0.0234
2018-08-03,NV-S1,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-08-03,NV-S1,model,0.542,TRUE,TRUE,TRUE,0.2098
2018-08-03,NY-01,market,0.4,FALSE,FALSE,TRUE,0.16
2018-08-03,NY-01,model,0.1104,FALSE,FALSE,TRUE,0.0122
2018-08-03,NY-09,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-03,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-08-03,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-03,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-08-03,NY-19,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-03,NY-19,model,0.541,TRUE,TRUE,TRUE,0.2107
2018-08-03,OH-S1,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-08-03,OH-S1,model,0.9498,TRUE,TRUE,TRUE,0.0025
2018-08-03,PA-06,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-03,PA-06,model,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-03,PA-09,market,0.03,FALSE,FALSE,TRUE,9e-4
2018-08-03,PA-09,model,0.0084,FALSE,FALSE,TRUE,1e-4
2018-08-03,PA-15,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-03,PA-15,model,0,FALSE,FALSE,TRUE,0
2018-08-03,PA-17,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-03,PA-17,model,0.9717,TRUE,TRUE,TRUE,8e-4
2018-08-03,PA-S1,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-08-03,PA-S1,model,0.9512,TRUE,TRUE,TRUE,0.0024
2018-08-03,SC-04,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-08-03,SC-04,model,3e-4,FALSE,FALSE,TRUE,0
2018-08-03,TN-S1,market,0.5,FALSE,FALSE,TRUE,0.25
2018-08-03,TN-S1,model,0.3623,FALSE,FALSE,TRUE,0.1313
2018-08-03,TX-05,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-08-03,TX-05,model,9e-4,FALSE,FALSE,TRUE,0
2018-08-03,TX-06,market,0.15,FALSE,FALSE,TRUE,0.0225
2018-08-03,TX-06,model,0.0735,FALSE,FALSE,TRUE,0.0054
2018-08-03,TX-21,market,0.14,FALSE,FALSE,TRUE,0.0196
2018-08-03,TX-21,model,0.1567,FALSE,FALSE,TRUE,0.0246
2018-08-03,TX-23,market,0.7,TRUE,FALSE,FALSE,0.49
2018-08-03,TX-23,model,0.7257,TRUE,FALSE,FALSE,0.5266
2018-08-03,TX-29,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-03,TX-29,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-03,TX-S1,market,0.29000000000000004,FALSE,FALSE,TRUE,0.0841
2018-08-03,TX-S1,model,0.2583,FALSE,FALSE,TRUE,0.0667
2018-08-03,VA-02,market,0.53,TRUE,TRUE,TRUE,0.2209
2018-08-03,VA-02,model,0.2315,FALSE,TRUE,FALSE,0.5906
2018-08-03,VA-06,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-03,VA-06,model,0.0039,FALSE,FALSE,TRUE,0
2018-08-03,VA-10,market,0.8200000000000001,TRUE,TRUE,TRUE,0.0324
2018-08-03,VA-10,model,0.7495,TRUE,TRUE,TRUE,0.0628
2018-08-03,VA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-03,VA-S1,model,0.992,TRUE,TRUE,TRUE,1e-4
2018-08-03,VT-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-03,VT-S1,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-03,WA-08,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-03,WA-08,model,0.5057,TRUE,TRUE,TRUE,0.2443
2018-08-03,WI-01,market,0.47,FALSE,FALSE,TRUE,0.2209
2018-08-03,WI-01,model,0.2626,FALSE,FALSE,TRUE,0.069
2018-08-03,WI-S1,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-08-03,WI-S1,model,0.9772,TRUE,TRUE,TRUE,5e-4
2018-08-03,WV-03,market,0.7,TRUE,FALSE,FALSE,0.49
2018-08-03,WV-03,model,0.063,FALSE,FALSE,TRUE,0.004
2018-08-03,WV-S1,market,0.79,TRUE,TRUE,TRUE,0.0441
2018-08-03,WV-S1,model,0.8739,TRUE,TRUE,TRUE,0.0159
2018-08-04,AZ-S1,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-08-04,AZ-S1,model,0.7269,TRUE,TRUE,TRUE,0.0746
2018-08-04,CA-12,market,0.9,TRUE,TRUE,TRUE,0.01
2018-08-04,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-08-04,CA-22,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-08-04,CA-22,model,0.0467,FALSE,FALSE,TRUE,0.0022
2018-08-04,CA-25,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-04,CA-25,model,0.7396,TRUE,TRUE,TRUE,0.0678
2018-08-04,CA-39,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-04,CA-39,model,0.3636,FALSE,TRUE,FALSE,0.405
2018-08-04,CA-48,market,0.72,TRUE,TRUE,TRUE,0.0784
2018-08-04,CA-48,model,0.6579,TRUE,TRUE,TRUE,0.117
2018-08-04,CA-49,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-08-04,CA-49,model,0.791,TRUE,TRUE,TRUE,0.0437
2018-08-04,CA-S1,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-08-04,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-08-04,CO-05,market,0.06000000000000005,FALSE,FALSE,TRUE,0.0036
2018-08-04,CO-05,model,0.024,FALSE,FALSE,TRUE,6e-4
2018-08-04,CO-06,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-04,CO-06,model,0.6421,TRUE,TRUE,TRUE,0.1281
2018-08-04,CT-05,market,0.9,TRUE,TRUE,TRUE,0.01
2018-08-04,CT-05,model,0.9675,TRUE,TRUE,TRUE,0.0011
2018-08-04,FL-15,market,0.23,FALSE,FALSE,TRUE,0.0529
2018-08-04,FL-15,model,0.2648,FALSE,FALSE,TRUE,0.0701
2018-08-04,FL-17,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-04,FL-17,model,0.0031,FALSE,FALSE,TRUE,0
2018-08-04,FL-26,market,0.56,TRUE,TRUE,TRUE,0.1936
2018-08-04,FL-26,model,0.3997,FALSE,TRUE,FALSE,0.3604
2018-08-04,FL-27,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-04,FL-27,model,0.973,TRUE,TRUE,TRUE,7e-4
2018-08-04,FL-S1,market,0.5,FALSE,FALSE,TRUE,0.25
2018-08-04,FL-S1,model,0.6095,TRUE,FALSE,FALSE,0.3715
2018-08-04,IL-12,market,0.42,FALSE,FALSE,TRUE,0.1764
2018-08-04,IL-12,model,0.3926,FALSE,FALSE,TRUE,0.1541
2018-08-04,IN-S1,market,0.4,FALSE,FALSE,TRUE,0.16
2018-08-04,IN-S1,model,0.7633,TRUE,FALSE,FALSE,0.5826
2018-08-04,MA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-04,MA-S1,model,0.9989,TRUE,TRUE,TRUE,0
2018-08-04,MD-06,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-04,MD-06,model,0.9892,TRUE,TRUE,TRUE,1e-4
2018-08-04,ME-S1,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-04,ME-S1,model,0.9974,TRUE,TRUE,TRUE,0
2018-08-04,MI-08,market,0.44,FALSE,TRUE,FALSE,0.3136
2018-08-04,MI-08,model,0.4319,FALSE,TRUE,FALSE,0.3227
2018-08-04,MI-11,market,0.62,TRUE,TRUE,TRUE,0.1444
2018-08-04,MI-11,model,0.6685,TRUE,TRUE,TRUE,0.1099
2018-08-04,MI-S1,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-08-04,MI-S1,model,0.986,TRUE,TRUE,TRUE,2e-4
2018-08-04,MN-01,market,0.5,FALSE,FALSE,TRUE,0.25
2018-08-04,MN-01,model,0.4838,FALSE,FALSE,TRUE,0.2341
2018-08-04,MN-02,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-04,MN-02,model,0.76,TRUE,TRUE,TRUE,0.0576
2018-08-04,MN-03,market,0.54,TRUE,TRUE,TRUE,0.2116
2018-08-04,MN-03,model,0.6493,TRUE,TRUE,TRUE,0.123
2018-08-04,MN-08,market,0.54,TRUE,FALSE,FALSE,0.2916
2018-08-04,MN-08,model,0.3816,FALSE,FALSE,TRUE,0.1456
2018-08-04,MN-S1,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-08-04,MN-S1,model,0.9983,TRUE,TRUE,TRUE,0
2018-08-04,MO-S1,market,0.48,FALSE,FALSE,TRUE,0.2304
2018-08-04,MO-S1,model,0.6792,TRUE,FALSE,FALSE,0.4613
2018-08-04,MS-03,market,0.12,FALSE,FALSE,TRUE,0.0144
2018-08-04,MS-03,model,0.0054,FALSE,FALSE,TRUE,0
2018-08-04,MS-S1,market,0.11,FALSE,FALSE,TRUE,0.0121
2018-08-04,MS-S1,model,0.0123,FALSE,FALSE,TRUE,2e-4
2018-08-04,MT-S1,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-08-04,MT-S1,model,0.8859,TRUE,TRUE,TRUE,0.013
2018-08-04,NC-13,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-08-04,NC-13,model,0.3931,FALSE,FALSE,TRUE,0.1545
2018-08-04,ND-S1,market,0.44,FALSE,FALSE,TRUE,0.1936
2018-08-04,ND-S1,model,0.5795,TRUE,FALSE,FALSE,0.3358
2018-08-04,NE-02,market,0.44999999999999996,FALSE,FALSE,TRUE,0.2025
2018-08-04,NE-02,model,0.5809,TRUE,FALSE,FALSE,0.3374
2018-08-04,NE-S1,market,0.08999999999999997,FALSE,FALSE,TRUE,0.0081
2018-08-04,NE-S1,model,0.0456,FALSE,FALSE,TRUE,0.0021
2018-08-04,NH-01,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-04,NH-01,model,0.8017,TRUE,TRUE,TRUE,0.0393
2018-08-04,NJ-02,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-04,NJ-02,model,0.8876,TRUE,TRUE,TRUE,0.0126
2018-08-04,NJ-07,market,0.57,TRUE,TRUE,TRUE,0.1849
2018-08-04,NJ-07,model,0.6251,TRUE,TRUE,TRUE,0.1406
2018-08-04,NJ-11,market,0.8,TRUE,TRUE,TRUE,0.04
2018-08-04,NJ-11,model,0.7252,TRUE,TRUE,TRUE,0.0755
2018-08-04,NJ-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-08-04,NJ-S1,model,0.9426,TRUE,TRUE,TRUE,0.0033
2018-08-04,NM-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-04,NM-S1,model,0.9713,TRUE,TRUE,TRUE,8e-4
2018-08-04,NV-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-04,NV-03,model,0.6864,TRUE,TRUE,TRUE,0.0983
2018-08-04,NV-04,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-04,NV-04,model,0.8452,TRUE,TRUE,TRUE,0.024
2018-08-04,NV-S1,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-04,NV-S1,model,0.5464,TRUE,TRUE,TRUE,0.2058
2018-08-04,NY-01,market,0.43,FALSE,FALSE,TRUE,0.1849
2018-08-04,NY-01,model,0.113,FALSE,FALSE,TRUE,0.0128
2018-08-04,NY-09,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-04,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-08-04,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-04,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-08-04,NY-19,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-04,NY-19,model,0.5423,TRUE,TRUE,TRUE,0.2095
2018-08-04,OH-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-04,OH-S1,model,0.9508,TRUE,TRUE,TRUE,0.0024
2018-08-04,PA-06,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-04,PA-06,model,0.9809,TRUE,TRUE,TRUE,4e-4
2018-08-04,PA-09,market,0.03,FALSE,FALSE,TRUE,9e-4
2018-08-04,PA-09,model,0.0087,FALSE,FALSE,TRUE,1e-4
2018-08-04,PA-15,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-04,PA-15,model,0,FALSE,FALSE,TRUE,0
2018-08-04,PA-17,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-04,PA-17,model,0.972,TRUE,TRUE,TRUE,8e-4
2018-08-04,PA-S1,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-04,PA-S1,model,0.9528,TRUE,TRUE,TRUE,0.0022
2018-08-04,SC-04,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-08-04,SC-04,model,3e-4,FALSE,FALSE,TRUE,0
2018-08-04,TN-S1,market,0.51,TRUE,FALSE,FALSE,0.2601
2018-08-04,TN-S1,model,0.3616,FALSE,FALSE,TRUE,0.1308
2018-08-04,TX-05,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-08-04,TX-05,model,0.0011,FALSE,FALSE,TRUE,0
2018-08-04,TX-06,market,0.15,FALSE,FALSE,TRUE,0.0225
2018-08-04,TX-06,model,0.0709,FALSE,FALSE,TRUE,0.005
2018-08-04,TX-21,market,0.14,FALSE,FALSE,TRUE,0.0196
2018-08-04,TX-21,model,0.162,FALSE,FALSE,TRUE,0.0262
2018-08-04,TX-23,market,0.7,TRUE,FALSE,FALSE,0.49
2018-08-04,TX-23,model,0.7259,TRUE,FALSE,FALSE,0.5269
2018-08-04,TX-29,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-04,TX-29,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-04,TX-S1,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-08-04,TX-S1,model,0.2599,FALSE,FALSE,TRUE,0.0675
2018-08-04,VA-02,market,0.7,TRUE,TRUE,TRUE,0.09
2018-08-04,VA-02,model,0.2318,FALSE,TRUE,FALSE,0.5901
2018-08-04,VA-06,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-04,VA-06,model,0.004,FALSE,FALSE,TRUE,0
2018-08-04,VA-10,market,0.8200000000000001,TRUE,TRUE,TRUE,0.0324
2018-08-04,VA-10,model,0.7516,TRUE,TRUE,TRUE,0.0617
2018-08-04,VA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-04,VA-S1,model,0.9934,TRUE,TRUE,TRUE,0
2018-08-04,VT-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-04,VT-S1,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-04,WA-08,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-04,WA-08,model,0.5047,TRUE,TRUE,TRUE,0.2453
2018-08-04,WI-01,market,0.46,FALSE,FALSE,TRUE,0.2116
2018-08-04,WI-01,model,0.2635,FALSE,FALSE,TRUE,0.0694
2018-08-04,WI-S1,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-08-04,WI-S1,model,0.9768,TRUE,TRUE,TRUE,5e-4
2018-08-04,WV-03,market,0.7,TRUE,FALSE,FALSE,0.49
2018-08-04,WV-03,model,0.0619,FALSE,FALSE,TRUE,0.0038
2018-08-04,WV-S1,market,0.76,TRUE,TRUE,TRUE,0.0576
2018-08-04,WV-S1,model,0.8728,TRUE,TRUE,TRUE,0.0162
2018-08-05,AZ-S1,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-08-05,AZ-S1,model,0.7293,TRUE,TRUE,TRUE,0.0733
2018-08-05,CA-12,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-05,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-08-05,CA-22,market,0.27,FALSE,FALSE,TRUE,0.0729
2018-08-05,CA-22,model,0.0482,FALSE,FALSE,TRUE,0.0023
2018-08-05,CA-25,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-05,CA-25,model,0.737,TRUE,TRUE,TRUE,0.0692
2018-08-05,CA-39,market,0.58,TRUE,TRUE,TRUE,0.1764
2018-08-05,CA-39,model,0.3628,FALSE,TRUE,FALSE,0.406
2018-08-05,CA-48,market,0.72,TRUE,TRUE,TRUE,0.0784
2018-08-05,CA-48,model,0.6581,TRUE,TRUE,TRUE,0.1169
2018-08-05,CA-49,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-08-05,CA-49,model,0.801,TRUE,TRUE,TRUE,0.0396
2018-08-05,CA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-05,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-08-05,CO-05,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-05,CO-05,model,0.0234,FALSE,FALSE,TRUE,5e-4
2018-08-05,CO-06,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-05,CO-06,model,0.6367,TRUE,TRUE,TRUE,0.132
2018-08-05,CT-05,market,0.9,TRUE,TRUE,TRUE,0.01
2018-08-05,CT-05,model,0.9662,TRUE,TRUE,TRUE,0.0011
2018-08-05,FL-15,market,0.23,FALSE,FALSE,TRUE,0.0529
2018-08-05,FL-15,model,0.262,FALSE,FALSE,TRUE,0.0686
2018-08-05,FL-17,market,0.1,FALSE,FALSE,TRUE,0.01
2018-08-05,FL-17,model,0.0035,FALSE,FALSE,TRUE,0
2018-08-05,FL-26,market,0.56,TRUE,TRUE,TRUE,0.1936
2018-08-05,FL-26,model,0.3831,FALSE,TRUE,FALSE,0.3806
2018-08-05,FL-27,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-05,FL-27,model,0.9715,TRUE,TRUE,TRUE,8e-4
2018-08-05,FL-S1,market,0.5,FALSE,FALSE,TRUE,0.25
2018-08-05,FL-S1,model,0.6032,TRUE,FALSE,FALSE,0.3639
2018-08-05,IL-12,market,0.42,FALSE,FALSE,TRUE,0.1764
2018-08-05,IL-12,model,0.3851,FALSE,FALSE,TRUE,0.1483
2018-08-05,IN-S1,market,0.4,FALSE,FALSE,TRUE,0.16
2018-08-05,IN-S1,model,0.7616,TRUE,FALSE,FALSE,0.58
2018-08-05,MA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-08-05,MA-S1,model,0.9988,TRUE,TRUE,TRUE,0
2018-08-05,MD-06,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-05,MD-06,model,0.9905,TRUE,TRUE,TRUE,1e-4
2018-08-05,ME-S1,market,0.97,TRUE,TRUE,TRUE,9e-4
2018-08-05,ME-S1,model,0.9972,TRUE,TRUE,TRUE,0
2018-08-05,MI-08,market,0.49,FALSE,TRUE,FALSE,0.2601
2018-08-05,MI-08,model,0.4278,FALSE,TRUE,FALSE,0.3274
2018-08-05,MI-11,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-05,MI-11,model,0.674,TRUE,TRUE,TRUE,0.1063
2018-08-05,MI-S1,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-08-05,MI-S1,model,0.9861,TRUE,TRUE,TRUE,2e-4
2018-08-05,MN-01,market,0.5,FALSE,FALSE,TRUE,0.25
2018-08-05,MN-01,model,0.4815,FALSE,FALSE,TRUE,0.2318
2018-08-05,MN-02,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-05,MN-02,model,0.7596,TRUE,TRUE,TRUE,0.0578
2018-08-05,MN-03,market,0.54,TRUE,TRUE,TRUE,0.2116
2018-08-05,MN-03,model,0.6503,TRUE,TRUE,TRUE,0.1223
2018-08-05,MN-08,market,0.54,TRUE,FALSE,FALSE,0.2916
2018-08-05,MN-08,model,0.38,FALSE,FALSE,TRUE,0.1444
2018-08-05,MN-S1,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-08-05,MN-S1,model,0.998,TRUE,TRUE,TRUE,0
2018-08-05,MO-S1,market,0.51,TRUE,FALSE,FALSE,0.2601
2018-08-05,MO-S1,model,0.6792,TRUE,FALSE,FALSE,0.4613
2018-08-05,MS-03,market,0.12,FALSE,FALSE,TRUE,0.0144
2018-08-05,MS-03,model,0.0061,FALSE,FALSE,TRUE,0
2018-08-05,MS-S1,market,0.12,FALSE,FALSE,TRUE,0.0144
2018-08-05,MS-S1,model,0.0127,FALSE,FALSE,TRUE,2e-4
2018-08-05,MT-S1,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-08-05,MT-S1,model,0.884,TRUE,TRUE,TRUE,0.0135
2018-08-05,NC-13,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-08-05,NC-13,model,0.3887,FALSE,FALSE,TRUE,0.1511
2018-08-05,ND-S1,market,0.39,FALSE,FALSE,TRUE,0.1521
2018-08-05,ND-S1,model,0.5844,TRUE,FALSE,FALSE,0.3415
2018-08-05,NE-02,market,0.44999999999999996,FALSE,FALSE,TRUE,0.2025
2018-08-05,NE-02,model,0.5779,TRUE,FALSE,FALSE,0.334
2018-08-05,NE-S1,market,0.08999999999999997,FALSE,FALSE,TRUE,0.0081
2018-08-05,NE-S1,model,0.0425,FALSE,FALSE,TRUE,0.0018
2018-08-05,NH-01,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-08-05,NH-01,model,0.8014,TRUE,TRUE,TRUE,0.0394
2018-08-05,NJ-02,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-08-05,NJ-02,model,0.8865,TRUE,TRUE,TRUE,0.0129
2018-08-05,NJ-07,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-05,NJ-07,model,0.6252,TRUE,TRUE,TRUE,0.1405
2018-08-05,NJ-11,market,0.78,TRUE,TRUE,TRUE,0.0484
2018-08-05,NJ-11,model,0.7258,TRUE,TRUE,TRUE,0.0752
2018-08-05,NJ-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-08-05,NJ-S1,model,0.9411,TRUE,TRUE,TRUE,0.0035
2018-08-05,NM-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-08-05,NM-S1,model,0.967,TRUE,TRUE,TRUE,0.0011
2018-08-05,NV-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-08-05,NV-03,model,0.6823,TRUE,TRUE,TRUE,0.1009
2018-08-05,NV-04,market,0.73,TRUE,TRUE,TRUE,0.0729
2018-08-05,NV-04,model,0.8449,TRUE,TRUE,TRUE,0.0241
2018-08-05,NV-S1,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-08-05,NV-S1,model,0.5372,TRUE,TRUE,TRUE,0.2142
2018-08-05,NY-01,market,0.43,FALSE,FALSE,TRUE,0.1849
2018-08-05,NY-01,model,0.1084,FALSE,FALSE,TRUE,0.0118
2018-08-05,NY-09,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-08-05,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-08-05,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-08-05,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-08-05,NY-19,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-08-05,NY-19,model,0.538,TRUE,TRUE,TRUE,0.2134
2018-08-05,OH-S1,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-05,OH-S1,model,0.9489,TRUE,TRUE,TRUE,0.0026
2018-08-05,PA-06,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-05,PA-06,model,0.9812,TRUE,TRUE,TRUE,4e-4
2018-08-05,PA-09,market,0.03,FALSE,FALSE,TRUE,9e-4
2018-08-05,PA-09,model,0.0081,FALSE,FALSE,TRUE,1e-4
2018-08-05,PA-15,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-08-05,PA-15,model,1e-4,FALSE,FALSE,TRUE,0
2018-08-05,PA-17,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-05,PA-17,model,0.9707,TRUE,TRUE,TRUE,9e-4
2018-08-05,PA-S1,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-08-05,PA-S1,model,0.9504,TRUE,TRUE,TRUE,0.0025
2018-08-05,SC-04,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-08-05,SC-04,model,4e-4,FALSE,FALSE,TRUE,0
2018-08-05,TN-S1,market,0.49,FALSE,FALSE,TRUE,0.2401
2018-08-05,TN-S1,model,0.3603,FALSE,FALSE,TRUE,0.1298
2018-08-05,TX-05,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-08-05,TX-05,model,7e-4,FALSE,FALSE,TRUE,0
2018-08-05,TX-06,market,0.15,FALSE,FALSE,TRUE,0.0225
2018-08-05,TX-06,model,0.0704,FALSE,FALSE,TRUE,0.005
2018-08-05,TX-21,market,0.24,FALSE,FALSE,TRUE,0.0576
2018-08-05,TX-21,model,0.1615,FALSE,FALSE,TRUE,0.0261
2018-08-05,TX-23,market,0.7,TRUE,FALSE,FALSE,0.49
2018-08-05,TX-23,model,0.7225,TRUE,FALSE,FALSE,0.522
2018-08-05,TX-29,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-08-05,TX-29,model,0.9999,TRUE,TRUE,TRUE,0
2018-08-05,TX-S1,market,0.26,FALSE,FALSE,TRUE,0.0676
2018-08-05,TX-S1,model,0.2554,FALSE,FALSE,TRUE,0.0652
2018-08-05,VA-02,market,0.7,TRUE,TRUE,TRUE,0.09
2018-08-05,VA-02,model,0.2254,FALSE,TRUE,FALSE,0.6
