date,mid,cid,contract,price,volume
2018-09-29,4023,9095,Republican,0.92,0
2018-09-30,4023,9095,Republican,0.92,0
2018-10-01,4023,9095,Republican,0.92,0
2018-10-02,4023,9095,Republican,0.94,131
2018-10-03,4023,9095,Republican,0.94,0
2018-10-04,4023,9095,Republican,0.94,0
2018-10-05,4023,9095,Republican,0.94,0
2018-10-06,4023,9095,Republican,0.94,0
2018-10-07,4023,9095,Republican,0.94,0
2018-10-08,4023,9095,Republican,0.94,0
2018-10-09,4023,9095,Republican,0.94,0
2018-10-10,4023,9095,Republican,0.94,0
2018-10-11,4023,9095,Republican,0.94,0
2018-10-12,4023,9095,Republican,0.94,0
2018-10-13,4023,9095,Republican,0.94,0
2018-10-14,4023,9095,Republican,0.94,0
2018-10-15,4023,9095,Republican,0.94,0
2018-10-16,4023,9095,Republican,0.94,0
2018-10-17,4023,9095,Republican,0.94,0
2018-10-18,4023,9095,Republican,0.94,0
2018-10-19,4023,9095,Republican,0.94,0
2018-10-20,4023,9095,Republican,0.94,0
2018-10-21,4023,9095,Republican,0.94,0
2018-10-22,4023,9095,Republican,0.94,0
2018-10-23,4023,9095,Republican,0.94,0
2018-10-24,4023,9095,Republican,0.94,0
2018-10-25,4023,9095,Republican,0.94,0
2018-10-26,4023,9095,Republican,0.94,0
2018-10-27,4023,9095,Republican,0.94,0
2018-10-28,4023,9095,Republican,0.94,0
2018-10-29,4023,9095,Republican,0.94,0
2018-10-30,4023,9095,Republican,0.97,5
2018-10-31,4023,9095,Republican,0.97,5
2018-11-01,4023,9095,Republican,0.97,0
2018-11-02,4023,9095,Republican,0.97,10
2018-08-05,4030,9124,Democratic,0.58,21
2018-08-06,4030,9124,Democratic,0.58,0
2018-08-07,4030,9124,Democratic,0.58,0
2018-08-08,4030,9124,Democratic,0.58,20
2018-08-09,4030,9124,Democratic,0.58,0
2018-08-10,4030,9124,Democratic,0.61,50
2018-08-11,4030,9124,Democratic,0.61,30
2018-08-12,4030,9124,Democratic,0.6,20
2018-08-13,4030,9124,Democratic,0.64,729
2018-08-14,4030,9124,Democratic,0.63,25
2018-08-15,4030,9124,Democratic,0.61,21
2018-08-16,4030,9124,Democratic,0.59,10
2018-08-17,4030,9124,Democratic,0.62,35
2018-08-18,4030,9124,Democratic,0.53,92
2018-08-19,4030,9124,Democratic,0.53,0
2018-08-20,4030,9124,Democratic,0.59,52
2018-08-21,4030,9124,Democratic,0.55,142
2018-08-22,4030,9124,Democratic,0.52,139
2018-08-23,4030,9124,Democratic,0.51,204
2018-08-24,4030,9124,Democratic,0.5,152
2018-08-25,4030,9124,Democratic,0.5,0
2018-08-26,4030,9124,Democratic,0.5,48
2018-08-27,4030,9124,Democratic,0.5,0
2018-08-28,4030,9124,Democratic,0.5,0
2018-08-29,4030,9124,Democratic,0.5,0
2018-08-30,4030,9124,Democratic,0.5,0
2018-08-31,4030,9124,Democratic,0.5,0
2018-09-01,4030,9124,Democratic,0.5,0
2018-09-02,4030,9124,Democratic,0.5,0
2018-09-03,4030,9124,Democratic,0.5,0
2018-09-04,4030,9124,Democratic,0.5,0
2018-09-05,4030,9124,Democratic,0.5,0
2018-09-06,4030,9124,Democratic,0.61,7
2018-09-07,4030,9124,Democratic,0.61,0
2018-09-08,4030,9124,Democratic,0.61,0
2018-09-09,4030,9124,Democratic,0.61,0
2018-09-10,4030,9124,Democratic,0.61,0
2018-09-11,4030,9124,Democratic,0.61,0
2018-09-12,4030,9124,Democratic,0.61,1
2018-09-13,4030,9124,Democratic,0.59,25
2018-09-14,4030,9124,Democratic,0.59,0
2018-09-15,4030,9124,Democratic,0.59,0
2018-09-16,4030,9124,Democratic,0.59,31
2018-09-17,4030,9124,Democratic,0.59,0
2018-09-18,4030,9124,Democratic,0.47,1639
2018-09-19,4030,9124,Democratic,0.56,11
2018-09-20,4030,9124,Democratic,0.47,11
2018-09-21,4030,9124,Democratic,0.45,11
2018-09-22,4030,9124,Democratic,0.45,0
2018-09-23,4030,9124,Democratic,0.44,26
2018-09-24,4030,9124,Democratic,0.45,110
2018-09-25,4030,9124,Democratic,0.45,0
2018-09-26,4030,9124,Democratic,0.38,4
2018-09-27,4030,9124,Democratic,0.44,250
2018-09-28,4030,9124,Democratic,0.44,0
2018-09-29,4030,9124,Democratic,0.44,0
2018-09-30,4030,9124,Democratic,0.44,0
2018-10-01,4030,9124,Democratic,0.4,30
2018-10-02,4030,9124,Democratic,0.4,35
2018-10-03,4030,9124,Democratic,0.39,18
2018-10-04,4030,9124,Democratic,0.42,200
2018-10-05,4030,9124,Democratic,0.43,132
2018-10-06,4030,9124,Democratic,0.35,115
2018-10-07,4030,9124,Democratic,0.42,90
2018-10-08,4030,9124,Democratic,0.43,206
2018-10-09,4030,9124,Democratic,0.44,106
2018-10-10,4030,9124,Democratic,0.44,10
2018-10-11,4030,9124,Democratic,0.44,2
2018-10-12,4030,9124,Democratic,0.39,125
2018-10-13,4030,9124,Democratic,0.39,0
2018-10-14,4030,9124,Democratic,0.39,20
2018-10-15,4030,9124,Democratic,0.49,1
2018-10-16,4030,9124,Democratic,0.5,26
2018-10-17,4030,9124,Democratic,0.5,90
2018-10-18,4030,9124,Democratic,0.4,8
2018-10-19,4030,9124,Democratic,0.4,453
2018-10-20,4030,9124,Democratic,0.58,697
2018-10-21,4030,9124,Democratic,0.61,424
2018-10-22,4030,9124,Democratic,0.59,6
2018-10-23,4030,9124,Democratic,0.58,180
2018-10-24,4030,9124,Democratic,0.4,530
2018-10-25,4030,9124,Democratic,0.54,1
2018-10-26,4030,9124,Democratic,0.54,94
2018-10-27,4030,9124,Democratic,0.54,7
2018-10-28,4030,9124,Democratic,0.5,188
2018-10-29,4030,9124,Democratic,0.5,119
2018-10-30,4030,9124,Democratic,0.5,1
2018-10-31,4030,9124,Democratic,0.57,296
2018-11-01,4030,9124,Democratic,0.47,266
2018-11-02,4030,9124,Democratic,0.42,125
2018-08-05,4030,9125,Republican,0.38,0
2018-08-06,4030,9125,Republican,0.38,0
2018-08-07,4030,9125,Republican,0.37,94
2018-08-08,4030,9125,Republican,0.42,22
2018-08-09,4030,9125,Republican,0.42,0
2018-08-10,4030,9125,Republican,0.42,0
2018-08-11,4030,9125,Republican,0.36,52
2018-08-12,4030,9125,Republican,0.36,0
2018-08-13,4030,9125,Republican,0.36,0
2018-08-14,4030,9125,Republican,0.36,0
2018-08-15,4030,9125,Republican,0.36,0
2018-08-16,4030,9125,Republican,0.36,0
2018-08-17,4030,9125,Republican,0.36,0
2018-08-18,4030,9125,Republican,0.44,115
2018-08-19,4030,9125,Republican,0.44,0
2018-08-20,4030,9125,Republican,0.44,0
2018-08-21,4030,9125,Republican,0.49,12
2018-08-22,4030,9125,Republican,0.49,0
2018-08-23,4030,9125,Republican,0.45,2
2018-08-24,4030,9125,Republican,0.46,35
2018-08-25,4030,9125,Republican,0.46,0
2018-08-26,4030,9125,Republican,0.46,0
2018-08-27,4030,9125,Republican,0.46,0
2018-08-28,4030,9125,Republican,0.44,1
2018-08-29,4030,9125,Republican,0.44,0
2018-08-30,4030,9125,Republican,0.44,0
2018-08-31,4030,9125,Republican,0.44,0
2018-09-01,4030,9125,Republican,0.44,0
2018-09-02,4030,9125,Republican,0.45,10
2018-09-03,4030,9125,Republican,0.45,0
2018-09-04,4030,9125,Republican,0.43,218
2018-09-05,4030,9125,Republican,0.43,0
2018-09-06,4030,9125,Republican,0.43,0
2018-09-07,4030,9125,Republican,0.43,0
2018-09-08,4030,9125,Republican,0.43,0
2018-09-09,4030,9125,Republican,0.4,1
2018-09-10,4030,9125,Republican,0.45,1
2018-09-11,4030,9125,Republican,0.4,34
2018-09-12,4030,9125,Republican,0.4,10
2018-09-13,4030,9125,Republican,0.41,20
2018-09-14,4030,9125,Republican,0.41,0
2018-09-15,4030,9125,Republican,0.41,0
2018-09-16,4030,9125,Republican,0.41,0
2018-09-17,4030,9125,Republican,0.41,0
2018-09-18,4030,9125,Republican,0.6,440
2018-09-19,4030,9125,Republican,0.57,25
2018-09-20,4030,9125,Republican,0.64,78
2018-09-21,4030,9125,Republican,0.65,88
2018-09-22,4030,9125,Republican,0.64,105
2018-09-23,4030,9125,Republican,0.61,36
2018-09-24,4030,9125,Republican,0.6,47
2018-09-25,4030,9125,Republican,0.6,0
2018-09-26,4030,9125,Republican,0.65,49
2018-09-27,4030,9125,Republican,0.69,1
2018-09-28,4030,9125,Republican,0.69,1
2018-09-29,4030,9125,Republican,0.67,25
2018-09-30,4030,9125,Republican,0.67,0
2018-10-01,4030,9125,Republican,0.62,150
2018-10-02,4030,9125,Republican,0.61,21
2018-10-03,4030,9125,Republican,0.59,61
2018-10-04,4030,9125,Republican,0.58,136
2018-10-05,4030,9125,Republican,0.57,39
2018-10-06,4030,9125,Republican,0.6,376
2018-10-07,4030,9125,Republican,0.6,157
2018-10-08,4030,9125,Republican,0.6,0
2018-10-09,4030,9125,Republican,0.57,356
2018-10-10,4030,9125,Republican,0.61,37
2018-10-11,4030,9125,Republican,0.56,43
2018-10-12,4030,9125,Republican,0.55,109
2018-10-13,4030,9125,Republican,0.55,0
2018-10-14,4030,9125,Republican,0.62,73
2018-10-15,4030,9125,Republican,0.55,1
2018-10-16,4030,9125,Republican,0.55,0
2018-10-17,4030,9125,Republican,0.55,9
2018-10-18,4030,9125,Republican,0.55,624
2018-10-19,4030,9125,Republican,0.49,682
2018-10-20,4030,9125,Republican,0.43,807
2018-10-21,4030,9125,Republican,0.53,153
2018-10-22,4030,9125,Republican,0.51,70
2018-10-23,4030,9125,Republican,0.51,41
2018-10-24,4030,9125,Republican,0.55,307
2018-10-25,4030,9125,Republican,0.57,71
2018-10-26,4030,9125,Republican,0.43,36
2018-10-27,4030,9125,Republican,0.43,0
2018-10-28,4030,9125,Republican,0.55,113
2018-10-29,4030,9125,Republican,0.55,37
2018-10-30,4030,9125,Republican,0.54,5
2018-10-31,4030,9125,Republican,0.48,537
2018-11-01,4030,9125,Republican,0.57,108
2018-11-02,4030,9125,Republican,0.55,670
2018-08-05,4030,9124,Democratic,0.58,21
2018-08-06,4030,9124,Democratic,0.58,0
2018-08-07,4030,9124,Democratic,0.58,0
2018-08-08,4030,9124,Democratic,0.58,20
2018-08-09,4030,9124,Democratic,0.58,0
2018-08-10,4030,9124,Democratic,0.61,50
2018-08-11,4030,9124,Democratic,0.61,30
2018-08-12,4030,9124,Democratic,0.6,20
2018-08-13,4030,9124,Democratic,0.64,729
2018-08-14,4030,9124,Democratic,0.63,25
2018-08-15,4030,9124,Democratic,0.61,21
2018-08-16,4030,9124,Democratic,0.59,10
2018-08-17,4030,9124,Democratic,0.62,35
2018-08-18,4030,9124,Democratic,0.53,92
2018-08-19,4030,9124,Democratic,0.53,0
2018-08-20,4030,9124,Democratic,0.59,52
2018-08-21,4030,9124,Democratic,0.55,142
2018-08-22,4030,9124,Democratic,0.52,139
2018-08-23,4030,9124,Democratic,0.51,204
2018-08-24,4030,9124,Democratic,0.5,152
2018-08-25,4030,9124,Democratic,0.5,0
2018-08-26,4030,9124,Democratic,0.5,48
2018-08-27,4030,9124,Democratic,0.5,0
2018-08-28,4030,9124,Democratic,0.5,0
2018-08-29,4030,9124,Democratic,0.5,0
2018-08-30,4030,9124,Democratic,0.5,0
2018-08-31,4030,9124,Democratic,0.5,0
2018-09-01,4030,9124,Democratic,0.5,0
2018-09-02,4030,9124,Democratic,0.5,0
2018-09-03,4030,9124,Democratic,0.5,0
2018-09-04,4030,9124,Democratic,0.5,0
2018-09-05,4030,9124,Democratic,0.5,0
2018-09-06,4030,9124,Democratic,0.61,7
2018-09-07,4030,9124,Democratic,0.61,0
2018-09-08,4030,9124,Democratic,0.61,0
2018-09-09,4030,9124,Democratic,0.61,0
2018-09-10,4030,9124,Democratic,0.61,0
2018-09-11,4030,9124,Democratic,0.61,0
2018-09-12,4030,9124,Democratic,0.61,1
2018-09-13,4030,9124,Democratic,0.59,25
2018-09-14,4030,9124,Democratic,0.59,0
2018-09-15,4030,9124,Democratic,0.59,0
2018-09-16,4030,9124,Democratic,0.59,31
2018-09-17,4030,9124,Democratic,0.59,0
2018-09-18,4030,9124,Democratic,0.47,1639
2018-09-19,4030,9124,Democratic,0.56,11
2018-09-20,4030,9124,Democratic,0.47,11
2018-09-21,4030,9124,Democratic,0.45,11
2018-09-22,4030,9124,Democratic,0.45,0
2018-09-23,4030,9124,Democratic,0.44,26
2018-09-24,4030,9124,Democratic,0.45,110
2018-09-25,4030,9124,Democratic,0.45,0
2018-09-26,4030,9124,Democratic,0.38,4
2018-09-27,4030,9124,Democratic,0.44,250
2018-09-28,4030,9124,Democratic,0.44,0
2018-09-29,4030,9124,Democratic,0.44,0
2018-09-30,4030,9124,Democratic,0.44,0
2018-10-01,4030,9124,Democratic,0.4,30
2018-10-02,4030,9124,Democratic,0.4,35
2018-10-03,4030,9124,Democratic,0.39,18
2018-10-04,4030,9124,Democratic,0.42,200
2018-10-05,4030,9124,Democratic,0.43,132
2018-10-06,4030,9124,Democratic,0.35,115
2018-10-07,4030,9124,Democratic,0.42,90
2018-10-08,4030,9124,Democratic,0.43,206
2018-10-09,4030,9124,Democratic,0.44,106
2018-10-10,4030,9124,Democratic,0.44,10
2018-10-11,4030,9124,Democratic,0.44,2
2018-10-12,4030,9124,Democratic,0.39,125
2018-10-13,4030,9124,Democratic,0.39,0
2018-10-14,4030,9124,Democratic,0.39,20
2018-10-15,4030,9124,Democratic,0.49,1
2018-10-16,4030,9124,Democratic,0.5,26
2018-10-17,4030,9124,Democratic,0.5,90
2018-10-18,4030,9124,Democratic,0.4,8
2018-10-19,4030,9124,Democratic,0.4,453
2018-10-20,4030,9124,Democratic,0.58,697
2018-10-21,4030,9124,Democratic,0.61,424
2018-10-22,4030,9124,Democratic,0.59,6
2018-10-23,4030,9124,Democratic,0.58,180
2018-10-24,4030,9124,Democratic,0.4,530
2018-10-25,4030,9124,Democratic,0.54,1
2018-10-26,4030,9124,Democratic,0.54,94
2018-10-27,4030,9124,Democratic,0.54,7
2018-10-28,4030,9124,Democratic,0.5,188
2018-10-29,4030,9124,Democratic,0.5,119
2018-10-30,4030,9124,Democratic,0.5,1
2018-10-31,4030,9124,Democratic,0.57,296
2018-11-01,4030,9124,Democratic,0.47,266
2018-11-02,4030,9124,Democratic,0.42,125
2018-08-05,4030,9125,Republican,0.38,0
2018-08-06,4030,9125,Republican,0.38,0
2018-08-07,4030,9125,Republican,0.37,94
2018-08-08,4030,9125,Republican,0.42,22
2018-08-09,4030,9125,Republican,0.42,0
2018-08-10,4030,9125,Republican,0.42,0
2018-08-11,4030,9125,Republican,0.36,52
2018-08-12,4030,9125,Republican,0.36,0
2018-08-13,4030,9125,Republican,0.36,0
2018-08-14,4030,9125,Republican,0.36,0
2018-08-15,4030,9125,Republican,0.36,0
2018-08-16,4030,9125,Republican,0.36,0
2018-08-17,4030,9125,Republican,0.36,0
2018-08-18,4030,9125,Republican,0.44,115
2018-08-19,4030,9125,Republican,0.44,0
2018-08-20,4030,9125,Republican,0.44,0
2018-08-21,4030,9125,Republican,0.49,12
2018-08-22,4030,9125,Republican,0.49,0
2018-08-23,4030,9125,Republican,0.45,2
2018-08-24,4030,9125,Republican,0.46,35
2018-08-25,4030,9125,Republican,0.46,0
2018-08-26,4030,9125,Republican,0.46,0
2018-08-27,4030,9125,Republican,0.46,0
2018-08-28,4030,9125,Republican,0.44,1
2018-08-29,4030,9125,Republican,0.44,0
2018-08-30,4030,9125,Republican,0.44,0
2018-08-31,4030,9125,Republican,0.44,0
2018-09-01,4030,9125,Republican,0.44,0
2018-09-02,4030,9125,Republican,0.45,10
2018-09-03,4030,9125,Republican,0.45,0
2018-09-04,4030,9125,Republican,0.43,218
2018-09-05,4030,9125,Republican,0.43,0
2018-09-06,4030,9125,Republican,0.43,0
2018-09-07,4030,9125,Republican,0.43,0
2018-09-08,4030,9125,Republican,0.43,0
2018-09-09,4030,9125,Republican,0.4,1
2018-09-10,4030,9125,Republican,0.45,1
2018-09-11,4030,9125,Republican,0.4,34
2018-09-12,4030,9125,Republican,0.4,10
2018-09-13,4030,9125,Republican,0.41,20
2018-09-14,4030,9125,Republican,0.41,0
2018-09-15,4030,9125,Republican,0.41,0
2018-09-16,4030,9125,Republican,0.41,0
2018-09-17,4030,9125,Republican,0.41,0
2018-09-18,4030,9125,Republican,0.6,440
2018-09-19,4030,9125,Republican,0.57,25
2018-09-20,4030,9125,Republican,0.64,78
2018-09-21,4030,9125,Republican,0.65,88
2018-09-22,4030,9125,Republican,0.64,105
2018-09-23,4030,9125,Republican,0.61,36
2018-09-24,4030,9125,Republican,0.6,47
2018-09-25,4030,9125,Republican,0.6,0
2018-09-26,4030,9125,Republican,0.65,49
2018-09-27,4030,9125,Republican,0.69,1
2018-09-28,4030,9125,Republican,0.69,1
2018-09-29,4030,9125,Republican,0.67,25
2018-09-30,4030,9125,Republican,0.67,0
2018-10-01,4030,9125,Republican,0.62,150
2018-10-02,4030,9125,Republican,0.61,21
2018-10-03,4030,9125,Republican,0.59,61
2018-10-04,4030,9125,Republican,0.58,136
2018-10-05,4030,9125,Republican,0.57,39
2018-10-06,4030,9125,Republican,0.6,376
2018-10-07,4030,9125,Republican,0.6,157
2018-10-08,4030,9125,Republican,0.6,0
2018-10-09,4030,9125,Republican,0.57,356
2018-10-10,4030,9125,Republican,0.61,37
2018-10-11,4030,9125,Republican,0.56,43
2018-10-12,4030,9125,Republican,0.55,109
2018-10-13,4030,9125,Republican,0.55,0
2018-10-14,4030,9125,Republican,0.62,73
2018-10-15,4030,9125,Republican,0.55,1
2018-10-16,4030,9125,Republican,0.55,0
2018-10-17,4030,9125,Republican,0.55,9
2018-10-18,4030,9125,Republican,0.55,624
2018-10-19,4030,9125,Republican,0.49,682
2018-10-20,4030,9125,Republican,0.43,807
2018-10-21,4030,9125,Republican,0.53,153
2018-10-22,4030,9125,Republican,0.51,70
2018-10-23,4030,9125,Republican,0.51,41
2018-10-24,4030,9125,Republican,0.55,307
2018-10-25,4030,9125,Republican,0.57,71
2018-10-26,4030,9125,Republican,0.43,36
2018-10-27,4030,9125,Republican,0.43,0
2018-10-28,4030,9125,Republican,0.55,113
2018-10-29,4030,9125,Republican,0.55,37
2018-10-30,4030,9125,Republican,0.54,5
2018-10-31,4030,9125,Republican,0.48,537
2018-11-01,4030,9125,Republican,0.57,108
2018-11-02,4030,9125,Republican,0.55,670
2018-08-05,4039,9152,Democratic,0.77,3
2018-08-06,4039,9152,Democratic,0.75,1
2018-08-07,4039,9152,Democratic,0.77,1
2018-08-08,4039,9152,Democratic,0.76,87
2018-08-09,4039,9152,Democratic,0.71,26
2018-08-10,4039,9152,Democratic,0.72,21
2018-08-11,4039,9152,Democratic,0.77,3
2018-08-12,4039,9152,Democratic,0.77,0
2018-08-13,4039,9152,Democratic,0.77,0
2018-08-14,4039,9152,Democratic,0.77,0
2018-08-15,4039,9152,Democratic,0.77,0
2018-08-16,4039,9152,Democratic,0.77,0
2018-08-17,4039,9152,Democratic,0.77,0
2018-08-18,4039,9152,Democratic,0.77,0
2018-08-19,4039,9152,Democratic,0.77,0
2018-08-20,4039,9152,Democratic,0.77,0
2018-08-21,4039,9152,Democratic,0.77,0
2018-08-22,4039,9152,Democratic,0.71,1
2018-08-23,4039,9152,Democratic,0.77,12
2018-08-24,4039,9152,Democratic,0.77,25
2018-08-25,4039,9152,Democratic,0.77,1
2018-08-26,4039,9152,Democratic,0.77,18
2018-08-27,4039,9152,Democratic,0.77,0
2018-08-28,4039,9152,Democratic,0.77,10
2018-08-29,4039,9152,Democratic,0.77,15
2018-08-30,4039,9152,Democratic,0.78,50
2018-08-31,4039,9152,Democratic,0.79,50
2018-09-01,4039,9152,Democratic,0.79,0
2018-09-02,4039,9152,Democratic,0.78,12
2018-09-03,4039,9152,Democratic,0.78,130
2018-09-04,4039,9152,Democratic,0.77,1
2018-09-05,4039,9152,Democratic,0.77,1
2018-09-06,4039,9152,Democratic,0.78,14
2018-09-07,4039,9152,Democratic,0.78,0
2018-09-08,4039,9152,Democratic,0.78,0
2018-09-09,4039,9152,Democratic,0.78,0
2018-09-10,4039,9152,Democratic,0.78,0
2018-09-11,4039,9152,Democratic,0.78,0
2018-09-12,4039,9152,Democratic,0.78,1
2018-09-13,4039,9152,Democratic,0.84,588
2018-09-14,4039,9152,Democratic,0.74,30
2018-09-15,4039,9152,Democratic,0.74,0
2018-09-16,4039,9152,Democratic,0.78,10
2018-09-17,4039,9152,Democratic,0.79,10
2018-09-18,4039,9152,Democratic,0.82,50
2018-09-19,4039,9152,Democratic,0.82,1
2018-09-20,4039,9152,Democratic,0.83,71
2018-09-21,4039,9152,Democratic,0.8,81
2018-09-22,4039,9152,Democratic,0.82,49
2018-09-23,4039,9152,Democratic,0.81,25
2018-09-24,4039,9152,Democratic,0.83,100
